Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S10_71197305,S10_71198303,S3_192484757,S3_192486778,S3_192562582,S4_193239638,S4_193239646,S4_193239658,S8_73817047,S9_29026157,S9_29026173
12S020401.SW,1,0,0.0182116,-0.0420578,0.0019267,0.00707538,0.0246132,0.000852613,-0.0152141,-0.0241991,-0.0228272,0.0181038,20.78750038,0.224999994,405,68.5,19.25,48.81445313,179.25,64.5,162.25,64.5,16.60416794,42.76656723,834.2924805,30.92499924,-7.900000095,38.82500076,19.81666756,0.224999994,2086.25,18801.4375,4.01249994841667,0.699999995583333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,0,1,1
12S020601.SW,0,0,0.0201927,-0.0442634,0.00262375,0.00702168,0.0262665,-0.000512668,-0.0154972,-0.0229043,-0.0216617,0.0123666,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,Good,1,2,1,2,1,1,0,2,0,2,0,0,0,0,0,2
12S020801.SW,0,0,0.0190555,-0.0411311,0.00225993,0.00732949,0.0244251,0.00402275,-0.0122303,-0.0231122,-0.0203379,0.0157606,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,Good,1,2,1,2,1,0,0,2,0,2,0,0,0,0,1,1
12S020901.SW,0,0,0.0201382,-0.0438966,0.00243994,0.0097636,0.0264422,0.00130407,-0.0126673,-0.0216503,-0.0195461,0.0127132,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,Good,1,2,1,2,1,0,0,2,1,2,0,0,0,0,0,1
12S021301.SW,0,0,0.0185711,-0.0401558,6.21479e-05,0.00944386,0.0240651,0.00400957,-0.0125134,-0.0219697,-0.0207302,0.0165003,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,Good,1,2,1,2,1,1,0,2,2,2,0,0,0,1,0,1
12S022001.SW,0,0,0.0192331,-0.0431066,0.00147739,0.00897555,0.0232315,0.000615584,-0.0141273,-0.0248101,-0.017676,0.0142197,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,Good,1,2,1,2,1,1,0,2,2,2,0,0,0,0,1,0
12S022301.SW,1,0,0.0196853,-0.0420113,0.00163765,0.00901758,0.0264482,-0.000522664,-0.0141716,-0.0271259,-0.0157276,0.0161053,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,Good,1,1,1,1,1,1,0,2,0,0,1,1,1,0,1,1
12S022401.SW,1,0,0.0192212,-0.043542,0.00146179,0.0102319,0.0255012,0.000530447,-0.014984,-0.024385,-0.0230037,0.0182038,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,Good,1,1,1,1,1,1,1,2,1,2,0,0,0,0,1,0
12S022501.SW,0,0,0.0201515,-0.0435536,0.000207682,0.00901321,0.0269357,0.00269466,-0.0141066,-0.0292055,-0.0197701,0.0188581,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,Good,1,1,1,1,1,0,0,2,2,2,2,1,2,0,1,1
12S022701.SW,1,0,0.0191364,-0.0449822,0.00155573,0.00865444,0.0281311,0.000302468,-0.017317,-0.0280385,-0.0175986,0.0161305,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,Good,1,1,1,1,1,0,1,2,1,2,0,0,0,0,1,1
12S023401.SW,1,0,0.0197876,-0.0439961,0.00213389,0.00874616,0.0268227,0.000399861,-0.0155205,-0.0282754,-0.0186804,0.0179587,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,Good,1,1,1,1,1,0,0,2,2,2,1,0,1,0,2,1
12S025401.SW,1,1,0.0195013,-0.0421336,0.00216181,0.0102382,0.0231029,0.00045099,-0.0133277,-0.0222971,-0.0124001,0.0176754,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,1,2,2,2,2,0,2,0,1,1
12S025501.SW,0,0,0.0203554,-0.0457966,0.00330891,0.00782823,0.0266854,-0.00155988,-0.0164423,-0.0247159,-0.0146628,0.013874,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,2,1,2,1,1,1,0,1,1
12S025601.SW,0,0,0.0192541,-0.0438413,0.00391447,0.00932994,0.0260618,0.00110245,-0.0140082,-0.0274576,-0.0198186,0.0160692,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,2,2,2,1,0,1,0,1,0
12S025701.SW,0,1,0.0213302,-0.0445626,0.00187511,0.0108067,0.0265841,0.000187208,-0.0128812,-0.0254676,-0.0103578,0.020795,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,2,2,2,0,0,0,0,1,1
12S025901.SW,0,0,0.0175986,-0.0420421,0.0010678,0.00504713,0.0253432,-2.10369e-05,-0.0130293,-0.027971,-0.0123123,0.0149446,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,NA,2,2,0,0,0,1,2,0
12S026301.SW,0,0,0.0171899,-0.0380091,0.00170621,0.00488757,0.023529,-0.00253125,-0.0100611,-0.0238703,-0.0138262,0.0148149,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,2,2,2,1,0,0,0,0,1
12S026401.SW,0,1,0.0187294,-0.0419665,-0.000161358,0.00950495,0.0212169,0.000952769,-0.00865767,-0.0203372,-0.0119476,0.0217964,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,1,0,2,0,0,0,0,0,1
12S026701.SW,1,1,0.0189302,-0.0425041,0.00135547,0.00830926,0.0242796,0.000848843,-0.0122777,-0.022274,-0.0108733,0.0152833,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,1,0,2,0,0,0,0,1,1
12S027001.SW,0,1,0.0190249,-0.0402203,0.00167071,0.00868065,0.0210706,-0.000880507,-0.0116595,-0.020286,-0.0157948,0.0219274,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,0,0,2,2,2,0,0,0,0,1,1
12S027201.SW,1,1,0.0176143,-0.0405652,0.000855786,0.00947067,0.0209845,0.000407736,-0.00969115,-0.0180006,-0.0119086,0.0163623,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,Good,1,2,1,2,1,1,0,2,2,2,0,0,0,0,1,1
12S027901.SW,0,1,0.0162421,-0.0380609,0.00119113,0.00711058,0.0231699,-0.000479537,-0.00900535,-0.016169,-0.013778,0.0194179,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,Good,1,2,1,2,1,1,1,2,2,2,0,0,0,0,0,1
12S028501.SW,0,1,0.0191662,-0.0415515,0.000248414,0.00741869,0.0232408,0.000146373,-0.0107344,-0.0235682,-0.0162032,0.022659,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,Good,1,2,1,2,1,2,1,1,1,2,0,0,0,0,0,1
12S028601.SW,0,0,0.0188706,-0.0405777,0.000519006,0.00804603,0.0238526,0.00237464,-0.0142225,-0.0224188,-0.0229764,0.0194319,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,Good,1,2,1,2,1,0,1,0,2,2,0,0,0,0,1,1
12S028801.SW,0,0,0.0198166,-0.0418283,0.00112621,0.011679,0.0261797,-0.000564747,-0.013198,-0.0261885,-0.0195101,0.0191269,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,Good,1,2,1,2,1,1,1,2,1,2,0,0,0,0,1,1
12S029001.SW,0,0,0.0178435,-0.0401562,0.000912567,0.00763561,0.0245851,0.00122121,-0.0115469,-0.02099,-0.0187592,0.0162836,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,Good,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1
12S030601.SW,0,0,-0.00870296,-0.00215832,-0.0123051,-0.000568819,0.00275671,-0.0127756,-0.0166715,0.00253878,0.0127085,0.0226194,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,0,0,2,2,2,0,0,0,0,1,1
12S030701.SW,0,0,-0.0027095,-0.00952122,-0.0112601,0.00634259,0.00329792,-0.0103145,-0.0140594,0.00582292,0.00837562,0.0179105,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,2,2,2,2,2,0,0,0,0,0,0
12S031101.SW,0,0,-0.0100501,0.000812687,-0.0135327,-0.00254687,-0.00036797,-0.00664427,-0.0186768,0.00376506,0.0145264,0.0233487,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,2,2,1,2,1,0,0,0,0,1,0
12S031501.SW,0,0,-0.00845985,-0.00215706,-0.0137025,0.000797053,0.000414777,-0.0100418,-0.0164685,0.00618752,0.0105979,0.0231243,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,1,0,1,2,1,1,1,0,0,0
12S032001.SW,0,0,-0.0109896,0.000109197,-0.0133716,-0.000962046,0.00189148,-0.00829725,-0.0205773,0.00796525,0.00936073,0.0276765,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,2,0,0,1,0,0,0,0,1,1
12S033601.SW,1,0,0.0199809,-0.0439592,0.000539067,0.012219,0.0269953,0.000828264,-0.0128531,-0.0324683,-0.0249187,0.0170586,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,Good,1,2,1,2,1,0,0,1,0,2,0,0,0,0,1,1
12S034301.SW,1,0,0.0201098,-0.0428601,0.000492342,0.012697,0.0254501,0.000326923,-0.0131085,-0.033706,-0.0245814,0.0165962,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,Good,1,2,1,2,1,1,2,2,0,2,1,0,1,0,1,1
12S034401.SW,1,0,0.0198517,-0.0435021,-0.000497511,0.0116563,0.0262559,-0.000246904,-0.0132228,-0.0321313,-0.0239912,0.0179088,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,Good,1,2,1,2,1,0,0,0,0,2,1,0,1,0,0,0
12S034601.SW,1,0,0.0194896,-0.0421088,-0.000478707,0.0107787,0.0249045,-0.000351937,-0.0114201,-0.0261986,-0.0234765,0.0147476,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,Good,1,2,1,2,1,1,1,2,0,2,0,0,0,0,0,0
12S035001.SW,0,0,0.0181061,-0.0422029,-0.0011495,0.0119836,0.0255164,0.00041573,-0.0108416,-0.0284145,-0.0250579,0.0196556,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,Good,1,2,1,2,1,1,1,0,0,1,2,0,2,0,0,0
12S037001.SW,1,0,0.0199629,-0.0438986,0.000609814,0.00930984,0.0278609,2.45583e-05,-0.015104,-0.0303815,-0.0223031,0.0210522,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,0,0,0
12S037201.SW,0,0,0.0198508,-0.0423613,0.00169804,0.010614,0.0254508,-0.00251036,-0.0116127,-0.0308128,-0.0204159,0.0190602,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,2,2,2,1,0,1,0,0,0
12S037301.SW,1,0,0.0189423,-0.0431625,0.00017882,0.00596594,0.0260873,-0.00194474,-0.0132078,-0.0290163,-0.0236697,0.0216395,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,0,0,1
12S037401.SW,1,0,0.0181614,-0.0421867,-0.000492619,0.00552861,0.0267804,0.00150443,-0.0141194,-0.024796,-0.0255684,0.0224112,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,2,2,2,0,0,0,0,1,1
12S037501.SW,1,0,0.020751,-0.0463975,0.000135193,0.00924443,0.0285213,-0.000796591,-0.0169603,-0.0318401,-0.0238817,0.0190502,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,1
12S037601.SW,0,1,0.0209478,-0.0444725,0.00100023,0.0101862,0.0275729,-0.000385823,-0.0128088,-0.0274483,-0.0157424,0.0246904,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1
12S038201.SW,0,1,0.0208952,-0.0445609,0.000286246,0.00995549,0.0257487,-0.000568266,-0.013339,-0.0263057,-0.0146559,0.0241876,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
12S038301.SW,0,1,0.0209822,-0.0450679,0.0013084,0.0104316,0.0282009,-0.0005599,-0.0150109,-0.0295703,-0.0194377,0.0270991,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1
12S038401.SW,0,1,0.021117,-0.0446447,0.00154188,0.011,0.0277288,-0.00189649,-0.0153398,-0.0293361,-0.0185305,0.0270222,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,0,0,1,1,2,1,1,1,0,1,1
12S038701.SW,0,1,0.0211231,-0.0442109,0.00244736,0.0102786,0.0277937,0.000481264,-0.013345,-0.0266114,-0.0171927,0.021602,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,Good,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,1
12S039101.SW,0,0,0.0144989,-0.0325391,-0.0040021,0.0161822,0.00462831,-0.00823911,0.00701045,-0.00872459,-0.016151,0.00194165,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,1,0,0,1,0,0,0,0,1,0
12S039301.SW,0,0,0.0138377,-0.0293534,-0.0068131,0.0163484,0.00240773,-0.00499308,0.00792548,-0.00520592,-0.0189877,0.00923567,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,1
12S039901.SW,0,0,0.0144066,-0.0319473,-0.0054597,0.0172003,0.00316857,-0.0100441,0.00559768,-0.0106966,-0.0191841,0.00228987,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,1,2,2,2,0,0,0,0,1,1
12S040001.SW,0,0,0.015348,-0.0321014,-0.00539783,0.0181921,0.00715491,-0.00778778,0.00710152,-0.0123432,-0.0144936,0.00356011,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,0,0,NA,0,0,0,0,0,0,1,1
12S040301.SW,0,0,0.015573,-0.0329086,-0.00512332,0.01842,0.00379856,-0.00741706,0.00775396,-0.0101213,-0.0163993,0.00349842,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,0,1,NA,0,2,0,0,0,0,1,0
12S040701.SW,0,0,-0.00307861,-0.00721045,-0.0118096,0.00663298,-0.0016717,-0.00723203,-0.00495554,0.00463502,0.00343187,0.0103959,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,2,1,2,2,2,1,0,1,1,1,0
12S041401.SW,0,1,-0.00117454,-0.0121024,-0.00984014,0.00874476,-0.00355618,-0.00759118,0.00128099,0.00464051,0.00451161,0.0154298,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,2,2,2,2,2,0,0,0,0,1,1
12S041501.SW,0,0,-0.00282426,-0.00771315,-0.0119451,0.00843382,-0.00369287,-0.00719863,-0.00562614,0.00413761,0.00166966,0.0171824,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,2,2,2,2,0,0,0,0,1,0
12S041901.SW,0,1,-0.000970657,-0.0105984,-0.0106785,0.0103256,-0.00339958,-0.00521079,0.00207568,0.00550459,0.00645921,0.0157627,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,1,2,2,2,2,0,0,0,0,1,1
12S042001.SW,0,1,-0.00193043,-0.00828504,-0.0114209,0.00774981,-0.00254808,-0.00850721,0.00159201,0.00664498,0.00647511,0.0191831,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,Good,1,1,1,2,1,2,1,1,2,2,1,0,0,0,2,2
12S049601.SW,0,1,0.0205633,-0.0439598,0.00223884,0.0114814,0.0275267,0.00137,-0.0150323,-0.0283793,-0.0168695,0.0193979,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,Good,1,1,1,1,1,0,0,2,1,1,0,0,0,0,0,1
12S050101.SW,0,0,0.019921,-0.04542,0.00141307,0.00877849,0.0259805,0.000388232,-0.0154279,-0.0283294,-0.0223661,0.0170484,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,Good,1,1,1,1,1,0,1,2,2,2,0,0,0,0,0,0
12S050201.SW,0,0,0.0215287,-0.0429158,0.00105543,0.00864928,0.0278783,0.00198232,-0.015275,-0.0242686,-0.0244834,0.0154275,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,Good,1,1,1,1,1,0,0,2,2,2,1,0,1,2,0,0
12S050801.SW,0,1,0.0202415,-0.0449309,0.00138005,0.0108027,0.0255462,0.0014197,-0.0135338,-0.0281724,-0.011865,0.0196677,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,Good,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0,1
