Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S3_5366715,S3_5366738,S3_211286197,S4_248470517,S6_124809142
12S021301.SW,0,0,0.0191122,-0.0399006,1.64444e-06,0.0115336,-0.0214347,0.00610889,-0.00873067,-0.0206123,-0.0224902,0.0148065,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,1,1,2,1,Good,1,2,0,0,1,0
12S022001.SW,0,0,0.01976,-0.0436608,0.000697043,0.0104474,-0.0215186,0.0026555,-0.0117264,-0.0258304,-0.0207074,0.0125067,21.47083282,0.404166609,343.25,63.5,14,56.80876923,164,47.5,147.5,52,17.85416603,43.54677963,855.854126,32.15000153,-8.850000381,41,20.73333359,5.824999809,1909.25,18838.7291666667,3.78958336516667,0.717499986166667,1,1,2,1,Good,1,1,0,0,0,0
12S022301.SW,1,0,0.0203378,-0.0425493,0.00040025,0.00962796,-0.0240954,0.00134993,-0.0111516,-0.0294211,-0.0212088,0.0147586,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,1,1,1,1,Good,1,0,0,0,0,0
12S022401.SW,1,0,0.0196851,-0.0436496,0.000466338,0.0114323,-0.0234908,0.00261719,-0.0125116,-0.0255497,-0.028349,0.0155977,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,1,1,1,1,Good,1,2,0,0,0,0
12S022501.SW,0,0,0.0207112,-0.0440936,-0.000337151,0.0102406,-0.0243978,0.00588923,-0.0112135,-0.029686,-0.0234697,0.0167131,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,1,1,1,1,Good,1,1,0,0,0,0
12S022701.SW,1,0,0.0196832,-0.0454126,0.00100875,0.00993674,-0.025774,0.00333164,-0.0139434,-0.0295522,-0.022285,0.0146574,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,1,1,1,1,Good,1,1,0,0,0,0
12S023401.SW,1,0,0.0201193,-0.043958,0.00128303,0.00969409,-0.0243382,0.0022428,-0.0118413,-0.029896,-0.0233787,0.0168159,22,1.154166698,331,56.5,16.75,46.52333832,143.5,52.25,127,52.25,15.26249981,40.2168045,846.1288452,31.5,-6.449999809,37.95000076,21.02083206,1.154166698,1826.25,18993.7083333333,3.68541669833333,0.739583333333333,1,1,1,1,Good,1,0,0,0,1,0
12S025401.SW,1,1,0.0198905,-0.0418317,0.00160292,0.0100749,-0.0220723,0.00228657,-0.0120754,-0.0260209,-0.0231466,0.012291,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,0,0,1,1
12S025501.SW,0,0,0.0206759,-0.0455304,0.00296245,0.00987525,-0.024816,0.00176496,-0.0134682,-0.0252355,-0.0167341,0.0133864,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,0,1,0,0
12S025601.SW,0,0,0.0195642,-0.0436236,0.00342008,0.0106959,-0.0231536,0.00355381,-0.0112647,-0.0270319,-0.023067,0.0145114,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,0,0,0,0
12S025701.SW,0,1,0.0213641,-0.0436554,0.00147387,0.0114398,-0.0254709,0.00275182,-0.0121367,-0.0278329,-0.0209773,0.0133677,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,2,1,0,1
12S025901.SW,0,0,0.0182147,-0.0422134,2.90829e-05,0.00722494,-0.023409,0.00207626,-0.0105774,-0.0283299,-0.0178077,0.0139612,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,0,1,0,0
12S026301.SW,0,0,0.0177886,-0.0388498,0.00119994,0.00588099,-0.0223338,0.000609917,-0.00871255,-0.0238983,-0.0167737,0.0125331,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,1,0,0,0,0
12S026401.SW,0,1,0.0188906,-0.0414184,-0.000198569,0.00910016,-0.0214647,0.0028848,-0.00881587,-0.0244221,-0.0239926,0.0129684,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,1,1,2,1
12S026701.SW,1,1,0.0194047,-0.0423938,0.000881799,0.00832242,-0.0229065,0.00219362,-0.0114649,-0.0268198,-0.0214929,0.0117013,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,1,1,0,1,1
12S027001.SW,0,1,0.0191315,-0.0397787,0.000762347,0.00883931,-0.0208385,0.00152624,-0.010223,-0.0220094,-0.0259597,0.0153189,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,0,0,2,1,0
12S027201.SW,1,1,0.0180575,-0.0400555,0.000771333,0.00936654,-0.0199518,0.00189241,-0.00937858,-0.0210547,-0.0226466,0.0104807,21.02083397,1.325000048,259.5,54.5,11,69.4407959,137.75,34.5,112.25,37.25,18.21041679,46.33693695,801.0672607,31.625,-7.674999714,39.29999924,20.23333359,9.974999428,1924.75,19088.5208333333,3.60833340891667,0.669374989916667,1,1,2,1,Good,1,1,0,0,1,2
12S027901.SW,0,1,0.0169771,-0.0386614,0.00106141,0.00843307,-0.0221323,0.00260356,-0.00880251,-0.0180572,-0.0214898,0.0124209,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,1,1,2,1,Good,1,0,1,1,0,1
12S028501.SW,0,1,0.0193318,-0.0412811,-0.000195754,0.00753826,-0.0237958,0.00241163,-0.00936402,-0.0239198,-0.02308,0.0139197,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,1,1,2,1,Good,1,0,0,0,0,0
12S028601.SW,0,0,0.0194344,-0.0406666,-3.55511e-07,0.0100343,-0.0218833,0.00419094,-0.0106709,-0.0218025,-0.0257846,0.016338,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,1,1,2,1,Good,1,0,0,0,0,0
12S028801.SW,0,0,0.0202468,-0.0421041,0.000864903,0.0127982,-0.0244529,0.00228013,-0.0105851,-0.025693,-0.0224176,0.0166101,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,1,1,2,1,Good,1,0,0,2,0,0
12S029001.SW,0,0,0.0183091,-0.0398651,0.000455054,0.00839564,-0.0239575,0.0040409,-0.00883509,-0.0198852,-0.0202378,0.0141936,22.26250076,2.033333302,281.25,54.5,12.25,59.29758453,137.5,41.75,114.25,44.25,17.91458321,45.43974304,822.7731323,32.65000153,-6.775000095,39.42499924,21.45416641,11.27083397,1902,19159.6041666667,3.631250004,0.69812499475,1,1,2,1,Good,1,2,0,0,0,0
12S030601.SW,0,0,-0.00871947,-0.00197185,-0.0129993,-3.6467e-05,-0.00324847,-0.0112969,-0.017991,0.00118012,0.00908805,0.0247969,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,1,0
12S030701.SW,0,0,-0.00273986,-0.00913502,-0.0112401,0.00734497,-0.00372564,-0.00944761,-0.0151479,0.00507453,0.00592473,0.0199473,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S031101.SW,0,0,-0.00996533,0.000695913,-0.0139283,-0.00190149,0.000825466,-0.00687076,-0.0197826,0.00246322,0.0103586,0.025878,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,2,0,0,0,0
12S031501.SW,0,0,-0.00880714,-0.00196283,-0.0139949,0.00116332,-0.0014278,-0.00981602,-0.0175197,0.0054619,0.00730245,0.0244069,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,1,0,0,0,0
12S032001.SW,0,0,-0.011177,0.00031322,-0.0134701,-0.000309714,-0.00173256,-0.00758446,-0.0214029,0.00658399,0.0046747,0.0292935,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,1,0
12S033601.SW,1,0,0.0204212,-0.0445129,0.000396966,0.0128096,-0.0244303,0.00315419,-0.00899671,-0.0356106,-0.031097,0.0154717,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,1,1,2,1,Good,1,0,0,0,0,0
12S034301.SW,1,0,0.0206577,-0.043166,0.000450603,0.0134726,-0.0225488,0.00244579,-0.00952017,-0.036007,-0.0290633,0.0148948,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,1,1,2,1,Good,1,0,0,0,0,0
12S034401.SW,1,0,0.0204651,-0.0438412,-0.000881244,0.0123604,-0.0231621,0.00157864,-0.00851123,-0.0340689,-0.0301547,0.0161569,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,1,1,2,1,Good,1,0,0,0,0,0
12S034601.SW,1,0,0.0199999,-0.0421622,-0.000481557,0.0114729,-0.022275,0.00147945,-0.00790162,-0.0275894,-0.0273707,0.0122936,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,1,1,2,1,Good,1,0,0,0,0,0
12S035001.SW,0,0,0.0183749,-0.0420437,-0.00145568,0.0131133,-0.0230852,0.00281643,-0.00736878,-0.0280342,-0.0283645,0.0147513,18.53750038,-0.016666692,379,50.75,11.75,35.94107819,126.5,49.5,107.25,97.75,16.01041794,43.89388275,757.0021973,29.125,-7.350000381,36.47499847,18.23749924,11.85416698,1914,18625.875,3.45624999216667,0.521875003916667,1,1,2,1,Good,1,0,0,1,0,0
12S037001.SW,1,0,0.0203921,-0.0438283,-0.000203361,0.0101796,-0.0248375,0.00124424,-0.0113211,-0.0316177,-0.0291822,0.0190412,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,0,0,0,0
12S037201.SW,0,0,0.0203209,-0.0424126,0.00135508,0.0120718,-0.0241757,-0.000208957,-0.00923369,-0.0305966,-0.0244224,0.0170682,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,1,0,0,0,0
12S037301.SW,1,0,0.0195194,-0.0433993,-2.38699e-05,0.00811635,-0.0253082,0.000123677,-0.00913432,-0.0311607,-0.0313955,0.0179115,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,0,0,0,0
12S037401.SW,1,0,0.0187429,-0.0427458,-0.00117421,0.00656975,-0.0241465,0.0027196,-0.00973315,-0.0268273,-0.0327522,0.018261,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,0,0,0,0
12S037501.SW,1,0,0.0211399,-0.0462654,-0.000518204,0.0101907,-0.0260636,0.000768951,-0.0124086,-0.0344912,-0.0311206,0.018297,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,2,0,0,0,0
12S037601.SW,0,1,0.0210032,-0.0442674,0.000689982,0.010977,-0.0261871,0.00266827,-0.0124291,-0.0289507,-0.0276809,0.0165373,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,1,0,0,1,1
12S038201.SW,0,1,0.0211803,-0.0442353,6.94315e-05,0.0112542,-0.0254675,0.0033526,-0.0125625,-0.0297893,-0.0266966,0.016896,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,1,0,1,1
12S038301.SW,0,1,0.0212386,-0.044795,0.000673403,0.011356,-0.026785,0.00295922,-0.0138924,-0.031944,-0.0329125,0.0170775,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,1,0,1,1
12S038401.SW,0,1,0.0211412,-0.0443058,0.0010226,0.0117818,-0.0267074,0.00174242,-0.0147756,-0.0319754,-0.032307,0.0165484,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,1,0,1,1
12S038701.SW,0,1,0.021353,-0.044077,0.0016082,0.0114307,-0.0263627,0.00404363,-0.0114219,-0.0285235,-0.0272957,0.0151245,22.72916794,1.491666794,215,32.75,6,40.46598816,83.25,27.25,65.25,47,17.63958359,43.28723907,861.5127563,33.625,-7.125,40.75,22.04166794,15.66250038,1714.75,18735.4791666667,2.97291664275,0.611041657583333,2,1,1,1,Good,1,0,1,0,1,0
12S039101.SW,0,0,0.0149243,-0.0322064,-0.00425118,0.0182321,-0.00521988,-0.0073653,0.0103176,-0.00548437,-0.0127574,0.0010097,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S039301.SW,0,0,0.0140365,-0.0289685,-0.0069245,0.0180327,-0.00361586,-0.00334034,0.0105197,-0.00175879,-0.0170374,0.00577382,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S039901.SW,0,0,0.0144962,-0.0313712,-0.00566132,0.0188883,-0.00328818,-0.00892282,0.00949267,-0.00677,-0.014896,0.000700979,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,1,0
12S040001.SW,0,0,0.0154893,-0.0317342,-0.0054935,0.0196005,-0.00795159,-0.00713757,0.0100273,-0.00929265,-0.0113658,0.00189516,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S040301.SW,0,0,0.0160279,-0.032523,-0.00551985,0.0200195,-0.00458623,-0.00605683,0.0109517,-0.00613858,-0.0119471,0.00187011,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S040701.SW,0,0,-0.00304456,-0.00729054,-0.0118694,0.0067071,0.00184875,-0.00788554,-0.00472942,0.00534648,0.00369429,0.01237,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,2,0,0,1,0
12S041401.SW,0,1,-0.00115339,-0.0112247,-0.00962193,0.0087308,0.00238317,-0.008494,-0.00104761,0.00286708,-0.00117517,0.0109586,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S041501.SW,0,0,-0.00318625,-0.00724855,-0.0122157,0.00915009,0.00347728,-0.00760767,-0.0050637,0.00418625,-4.83381e-05,0.0177269,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,1,0
12S041901.SW,0,1,-0.00082962,-0.0103643,-0.0105137,0.00947349,0.00209942,-0.00602383,-0.000955585,0.00388049,-0.00015727,0.0101666,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,1,0,1
12S042001.SW,0,1,-0.00274309,-0.00691042,-0.0112961,0.00747072,0.000755707,-0.00841366,-0.00245217,0.00484762,-0.00161906,0.014257,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,2,0,1,1,1
12S049601.SW,0,1,0.0206837,-0.0441279,0.00203344,0.0119166,-0.0260902,0.00341354,-0.012895,-0.0304968,-0.0251674,0.0136089,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,2,1,1,1,Good,1,0,0,0,0,0
12S050101.SW,0,0,0.0203419,-0.0452931,0.000843305,0.0109717,-0.0233061,0.00310006,-0.012759,-0.0268762,-0.0258409,0.0131132,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,2,1,1,1,Good,1,1,0,0,0,0
12S050201.SW,0,0,0.0222293,-0.0432541,0.000872446,0.00985991,-0.0259666,0.00484107,-0.0126656,-0.0236529,-0.0276683,0.0131883,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,2,1,1,1,Good,1,1,0,0,0,0
12S050801.SW,0,1,0.0203084,-0.0444726,0.00089827,0.0116939,-0.0241487,0.00382055,-0.0117084,-0.030695,-0.0224492,0.0133756,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,2,1,1,1,Good,1,2,0,0,0,1
12S050901.SW,0,0,0.0204309,-0.0429466,0.00183127,0.0118597,-0.0245277,0.00189714,-0.0106762,-0.0277961,-0.0245092,0.0157762,22.57083321,1.745833278,236.75,36.75,6,43.46084213,94.5,27.25,74,52,17.5,43.55950165,846.5690918,33.32500076,-6.850000381,40.17500305,21.97916603,15.44999981,1795,18832.0416666667,3.06041669858333,0.599999994083333,2,1,1,1,Good,1,1,0,0,0,0
12S051201.SW,0,0,0.0147548,-0.0298368,-0.00548758,0.0187941,-0.00619431,-0.00505012,0.00935998,-0.002239,-0.0141478,0.00320812,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S051601.SW,0,0,0.0160796,-0.0332621,-0.0055745,0.0187053,-0.00491656,-0.00689141,0.00876703,-0.00503512,-0.00991276,0.00331797,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
12S051801.SW,0,0,0.016021,-0.0317268,-0.00549482,0.0216025,-0.00524327,-0.00936913,0.00978131,-0.0072209,-0.00938587,0.00128132,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,0,0,0,0
