Name,Mean,Copy,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,CDH
SEEDGWAS714.RN,0.0248671858528192,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001132,NA,Landrace,Unknown,Unknown,21.93,-79.1,91,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS715.RN,0.0192188183112337,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001167,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS723.RN,0.019189524063416,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001247,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS733.RN,0.0170214406354619,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001330,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS768.RN,0.0216143455647329,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002479,NA,Landrace,Unknown,Unknown,19.646842,-70.013422,240,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS793.RN,0.0461527303998382,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003426,NA,Landrace,Unknown,Unknown,11.07393,-85.626441,233,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS801.RN,0.0202098824127835,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003615,NA,Landrace,Unknown,Unknown,13.8,-88.91,695,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS826.RN,0.0233975788159548,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003946,NA,Landrace,Unknown,Unknown,19.663433,-69.952097,128,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS828.RN,0.022813795517644,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003966,NA,Landrace,Unknown,Unknown,18.28333333,-70.33333333,64,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS832.RN,0.0232552272033747,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003996,NA,Landrace,Unknown,Unknown,10.209325,-61.464321,3,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS834.RN,0.0259406266710791,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-004320,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS857.RN,0.0265834910606387,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005559,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS858.RN,0.0212279364064619,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005561,NA,Landrace,Unknown,Unknown,17.718069,-64.706515,31,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS860.RN,0.0196850555352371,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005653,NA,Landrace,Unknown,Unknown,20.9,-76.25,150,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS888.RN,0.0221179489335177,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008149,NA,Landrace,Unknown,Unknown,-1.634804,-77.602383,482,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS889.RN,0.0209201814088783,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008319,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS897.RN,0.0200843062235684,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009841,NA,Landrace,Unknown,Unknown,10.515606,-63.556911,10,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS903.RN,0.0217753433990063,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009997,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS905.RN,0.0199209925899675,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010049,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS915.RN,0.0216628711504627,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014714,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS944.RN,0.0227249437877164,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013559,NA,Landrace,Unknown,Unknown,20.96,-76.95,89,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS948.RN,0.0167442990426449,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013572,NA,Landrace,Unknown,Unknown,20.333221,-76.894138,25,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS949.RN,0.0210815547583963,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013580,NA,Landrace,Unknown,Unknown,21.828028,-79.993587,30,NA,NA,NA,NA,Ab10,Ab10-III,NA,No,Neither,Ab10
SEEDGWAS963.RN,0.0356144655715187,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014601,NA,Landrace,Unknown,Unknown,6.95,-63.33333333,306,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
SEEDGWAS999.RN,0.0206044445319394,Experimental,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022788,NA,Landrace,Unknown,Unknown,10.588508,-69.418912,555,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,Ab10
